@File_Version: 4
@Coordinate_Type_is: 0
@Export_Type_is: 1
@Number_of_Projects 1
mro1_fpb_1846401000                  272.00  11283.26660
mro1_fpb_1846401000                  273.00  11282.85840
mro1_fpb_1846401000                  274.00  11281.81250
mro1_fpb_1846401000                  275.00  11285.04004
mro1_fpb_1846401000                  276.00  11288.66699
mro1_fpb_1846401000                  277.00  11294.26953
mro1_fpb_1846401000                  278.00  11300.14746
mro1_fpb_1846401000                  279.00  11308.24121
mro1_fpb_1846401000                  280.00  11316.97363
mro1_fpb_1846401000                  281.00  11320.86621
mro1_fpb_1846401000                  282.00  11326.08203
mro1_fpb_1846401000                  283.00  11330.21484
mro1_fpb_1846401000                  284.00  11332.90332
mro1_fpb_1846401000                  285.00  11338.12012
mro1_fpb_1846401000                  286.00  11342.18457
mro1_fpb_1846401000                  287.00  11347.75000
mro1_fpb_1846401000                  288.00  11353.57422
mro1_fpb_1846401000                  289.00  11359.39844
mro1_fpb_1846401000                  290.00  11367.91504
mro1_fpb_1846401000                  291.00  11375.17480
mro1_fpb_1846401000                  292.00  11381.17676
mro1_fpb_1846401000                  293.00  11390.94238
mro1_fpb_1846401000                  294.00  11399.84766
mro1_fpb_1846401000                  295.00  11406.62500
mro1_fpb_1846401000                  296.00  11412.51855
mro1_fpb_1846401000                  297.00  11418.84375
mro1_fpb_1846401000                  298.00  11425.52051
mro1_fpb_1846401000                  299.00  11433.65234
mro1_fpb_1846401000                  300.00  11441.80273
mro1_fpb_1846401000                  301.00  11450.69629
mro1_fpb_1846401000                  302.00  11459.95996
mro1_fpb_1846401000                  303.00  11466.60156
mro1_fpb_1846401000                  304.00  11471.52832
mro1_fpb_1846401000                  305.00  11479.14355
mro1_fpb_1846401000                  306.00  11482.95996
mro1_fpb_1733001000                  234.00  11398.42578
mro1_fpb_1733001000                  235.00  11392.20801
mro1_fpb_1733001000                  236.00  11386.88184
mro1_fpb_1733001000                  237.00  11376.98047
mro1_fpb_1733001000                  238.00  11369.21582
mro1_fpb_1733001000                  239.00  11361.88672
mro1_fpb_1733001000                  240.00  11354.08984
mro1_fpb_1733001000                  241.00  11346.27441
mro1_fpb_1733001000                  242.00  11340.85645
mro1_fpb_1733001000                  243.00  11335.44824
mro1_fpb_1733001000                  244.00  11330.87500
mro1_fpb_1733001000                  245.00  11326.36816
mro1_fpb_1733001000                  246.00  11321.75000
mro1_fpb_1733001000                  247.00  11318.41895
mro1_fpb_1733001000                  248.00  11314.42969
mro1_fpb_1733001000                  249.00  11311.07422
mro1_fpb_1733001000                  250.00  11306.95020
mro1_fpb_1733001000                  251.00  11306.03906
mro1_fpb_1733001000                  252.00  11304.66699
mro1_fpb_1733001000                  253.00  11301.70312
mro1_fpb_1733001000                  254.00  11299.26270
mro1_fpb_1733001000                  255.00  11296.45605
mro1_fpb_1733001000                  256.00  11296.62207
mro1_fpb_1733001000                  257.00  11296.13379
mro1_fpb_1733001000                  258.00  11293.52344
mro1_fpb_1733001000                  259.00  11290.04883
mro1_fpb_1733001000                  260.00  11289.64551
mro1_fpb_1733001000                  261.00  11288.49512
mro1_fpb_1733001000                  262.00  11287.99609
mro1_fpb_1733001000                  263.00  11287.82324
mro1_fpb_1733001000                  264.00  11287.84961
mro1_fpb_1733001000                  265.00  11289.39844
mro1_fpb_1733001000                  266.00  11289.04590
mro1_fpb_1733001000                  267.00  11286.79199
mro1_fpb_1733001000                  268.00  11287.44238
mro1_fpb_1733001000                  269.00  11288.65723
mro1_fpb_1733001000                  270.00  11290.43848
mro1_fpb_1733001000                  271.00  11292.09863
mro1_fpb_1733001000                  272.00  11294.85352
mro1_fpb_1733001000                  273.00  11292.28223
mro1_fpb_1733001000                  274.00  11289.90723
mro1_fpb_1733001000                  275.00  11289.73730
mro1_fpb_1733001000                  276.00  11294.54297
mro1_fpb_1733001000                  277.00  11300.05566
mro1_fpb_1733001000                  278.00  11307.72656
mro1_fpb_1733001000                  279.00  11316.08398
mro1_fpb_1733001000                  280.00  11320.85645
mro1_fpb_1733001000                  281.00  11325.11426
mro1_fpb_1733001000                  282.00  11328.03809
mro1_fpb_1733001000                  283.00  11331.48145
mro1_fpb_1733001000                  284.00  11334.04492
mro1_fpb_1733001000                  285.00  11340.27344
mro1_fpb_1733001000                  286.00  11347.31250
mro1_fpb_1733001000                  287.00  11353.59473
mro1_fpb_1733001000                  288.00  11361.48828
mro1_fpb_1733001000                  289.00  11369.25488
mro1_fpb_1733001000                  290.00  11374.65625
mro1_fpb_1733001000                  291.00  11382.23145
mro1_fpb_1733001000                  292.00  11391.98047
mro1_fpb_1733001000                  293.00  11400.32715
mro1_fpb_1733001000                  294.00  11408.42676
mro1_fpb_1733001000                  295.00  11417.89941
mro1_fpb_1733001000                  296.00  11427.94629
mro1_fpb_1733001000                  297.00  11432.18750
mro1_fpb_1733001000                  298.00  11438.48438
mro1_fpb_1733001000                  299.00  11444.90137
mro1_fpb_1733001000                  300.00  11454.54785
mro1_fpb_1733001000                  301.00  11464.58301
mro1_fpb_1733001000                  302.00  11469.45020
mro1_fpb_1733001000                  303.00  11475.35254
mro1_fpb_1733001000                  304.00  11487.27051
mro1_fpb_1733001000                  305.00  11504.99707
mro1_fpb_1407902000                  366.00  11227.26172
mro1_fpb_1407902000                  367.00  11222.69434
mro1_fpb_1407902000                  368.00  11221.66895
mro1_fpb_1407902000                  369.00  11224.18750
mro1_fpb_1407902000                  370.00  11215.46875
mro1_fpb_1407902000                  371.00  11209.16602
mro1_fpb_1407902000                  372.00  11203.51270
mro1_fpb_1407902000                  373.00  11196.42676
mro1_fpb_1407902000                  374.00  11187.90430
mro1_fpb_1407902000                  375.00  11179.86230
mro1_fpb_1407902000                  376.00  11172.07422
mro1_fpb_1407902000                  377.00  11167.39551
mro1_fpb_1407902000                  378.00  11162.28125
mro1_fpb_1407902000                  379.00  11157.50293
mro1_fpb_1407902000                  380.00  11153.39062
mro1_fpb_1407902000                  381.00  11150.25293
mro1_fpb_1407902000                  382.00  11144.85840
mro1_fpb_1407902000                  383.00  11138.90137
mro1_fpb_1407902000                  384.00  11134.12402
mro1_fpb_1407902000                  385.00  11129.32520
mro1_fpb_1407902000                  386.00  11125.54004
mro1_fpb_1407902000                  387.00  11121.02930
mro1_fpb_1407902000                  388.00  11116.86426
mro1_fpb_1407902000                  389.00  11113.39551
mro1_fpb_1407902000                  390.00  11109.90234
mro1_fpb_1407902000                  391.00  11107.09863
mro1_fpb_1407902000                  392.00  11108.07129
mro1_fpb_1407902000                  393.00  11107.41016
mro1_fpb_1407902000                  394.00  11106.14551
mro1_fpb_1407902000                  395.00  11103.68652
mro1_fpb_1407902000                  396.00  11101.64648
mro1_fpb_1407902000                  397.00  11103.86426
mro1_fpb_1407902000                  398.00  11103.66113
mro1_fpb_1407902000                  399.00  11102.32520
mro1_fpb_1407902000                  400.00  11101.48340
mro1_fpb_1407902000                  401.00  11102.45215
mro1_fpb_1407902000                  402.00  11103.94434
mro1_fpb_1407902000                  403.00  11101.58691
mro1_fpb_1407902000                  404.00  11101.39941
mro1_fpb_1407902000                  405.00  11101.32715
mro1_fpb_1407902000                  406.00  11101.51953
mro1_fpb_1407902000                  407.00  11100.94336
mro1_fpb_1407902000                  408.00  11102.38770
mro1_fpb_1407902000                  409.00  11103.02832
mro1_fpb_1407902000                  410.00  11101.95605
mro1_fpb_1407902000                  411.00  11101.40332
mro1_fpb_1407902000                  412.00  11100.63672
mro1_fpb_1407902000                  413.00  11100.63184
mro1_fpb_1407902000                  414.00  11102.16699
mro1_fpb_1407902000                  415.00  11102.65137
mro1_fpb_1407902000                  416.00  11104.14453
mro1_fpb_1407902000                  417.00  11105.78613
mro1_fpb_1407902000                  418.00  11106.55469
mro1_fpb_1407902000                  419.00  11108.35254
mro1_fpb_1407902000                  420.00  11110.12207
mro1_fpb_1407902000                  421.00  11110.58496
mro1_fpb_1407902000                  422.00  11112.94141
mro1_fpb_1407902000                  423.00  11115.47363
mro1_fpb_1407902000                  424.00  11118.18359
mro1_fpb_1407902000                  425.00  11124.14160
mro1_fpb_1407902000                  426.00  11129.98828
mro1_fpb_1407902000                  427.00  11134.74512
mro1_fpb_1407902000                  428.00  11141.14062
mro1_fpb_1407902000                  429.00  11148.31543
mro1_fpb_1407902000                  430.00  11152.72949
mro1_fpb_1407902000                  431.00  11156.57031
mro1_fpb_1407902000                  432.00  11160.20605
mro1_fpb_1407902000                  433.00  11165.36816
mro1_fpb_1407902000                  434.00  11169.23926
mro1_fpb_1407902000                  435.00  11174.89551
mro1_fpb_1407902000                  436.00  11183.04590
mro1_fpb_1407902000                  437.00  11191.37012
mro1_fpb_1407902000                  438.00  11199.82227
mro1_fpb_1308401000                  219.00  11275.57422
mro1_fpb_1308401000                  220.00  11256.79297
mro1_fpb_1308401000                  221.00  11240.32520
mro1_fpb_1308401000                  222.00  11226.17285
mro1_fpb_1308401000                  223.00  11215.60254
mro1_fpb_1308401000                  224.00  11203.70215
mro1_fpb_1308401000                  225.00  11190.46777
mro1_fpb_1308401000                  226.00  11181.20215
mro1_fpb_1308401000                  227.00  11174.25488
mro1_fpb_1308401000                  228.00  11167.99219
mro1_fpb_1308401000                  229.00  11162.41113
mro1_fpb_1308401000                  230.00  11156.92383
mro1_fpb_1308401000                  231.00  11149.68457
mro1_fpb_1308401000                  232.00  11140.69336
mro1_fpb_1308401000                  233.00  11134.40527
mro1_fpb_1308401000                  234.00  11128.37988
mro1_fpb_1308401000                  235.00  11122.10938
mro1_fpb_1308401000                  236.00  11115.27051
mro1_fpb_1308401000                  237.00  11108.83398
mro1_fpb_1308401000                  238.00  11103.30859
mro1_fpb_1308401000                  239.00  11097.52441
mro1_fpb_1308401000                  240.00  11094.20703
mro1_fpb_1308401000                  241.00  11090.97168
mro1_fpb_1308401000                  242.00  11087.85742
mro1_fpb_1308401000                  243.00  11084.37988
mro1_fpb_1308401000                  244.00  11080.97559
mro1_fpb_1308401000                  245.00  11079.21875
mro1_fpb_1308401000                  246.00  11077.21777
mro1_fpb_1308401000                  247.00  11075.96582
mro1_fpb_1308401000                  248.00  11077.62012
mro1_fpb_1308401000                  249.00  11078.33398
mro1_fpb_1308401000                  250.00  11078.57520
mro1_fpb_1308401000                  251.00  11077.98535
mro1_fpb_1308401000                  252.00  11075.86719
mro1_fpb_1308401000                  253.00  11072.21875
mro1_fpb_1308401000                  254.00  11074.56445
mro1_fpb_1308401000                  255.00  11072.57812
mro1_fpb_1308401000                  256.00  11073.00488
mro1_fpb_1308401000                  257.00  11075.32812
mro1_fpb_1308401000                  258.00  11079.54785
mro1_fpb_1308401000                  259.00  11080.03906
mro1_fpb_1308401000                  260.00  11079.24902
mro1_fpb_1308401000                  261.00  11077.17676
mro1_fpb_1308401000                  262.00  11079.39551
mro1_fpb_1308401000                  263.00  11081.76270
mro1_fpb_1308401000                  264.00  11082.34082
mro1_fpb_1308401000                  265.00  11082.17871
mro1_fpb_1308401000                  266.00  11085.43066
mro1_fpb_1308401000                  267.00  11089.10449
mro1_fpb_1308401000                  268.00  11088.88379
mro1_fpb_1308401000                  269.00  11087.97070
mro1_fpb_1308401000                  270.00  11090.14062
mro1_fpb_1308401000                  271.00  11092.79004
mro1_fpb_1308401000                  272.00  11095.91992
mro1_fpb_1308401000                  273.00  11103.11426
mro1_fpb_1308401000                  274.00  11109.14160
mro1_fpb_1308401000                  275.00  11114.87305
mro1_fpb_1308401000                  276.00  11121.79199
mro1_fpb_1308401000                  277.00  11128.22754
mro1_fpb_1308401000                  278.00  11134.04883
mro1_fpb_1308401000                  279.00  11140.07617
mro1_fpb_1308401000                  280.00  11145.31738
mro1_fpb_1308401000                  281.00  11147.58203
mro1_fpb_1308401000                  282.00  11150.63965
mro1_fpb_1308401000                  283.00  11158.46484
mro1_fpb_1308401000                  284.00  11164.09570
mro1_fpb_1308401000                  285.00  11170.10938
mro1_fpb_1308401000                  286.00  11178.10156
mro1_fpb_1308401000                  287.00  11185.20117
mro1_fpb_1308401000                  288.00  11192.75195
mro1_fpb_1308401000                  289.00  11200.75391
mro1_fpb_1308401000                  290.00  11207.79785
mro1_fpb_1308401000                  291.00  11214.46289
mro1_fpb_1308401000                  292.00  11221.26367
mro1_fpb_1308401000                  293.00  11228.40234
mro1_fpb_1308401000                  294.00  11237.25684
mro1_fpb_1308401000                  295.00  11243.98926
mro1_fpb_1308401000                  296.00  11251.89453
mro1_fpb_1308401000                  297.00  11260.97363
mro1_fpb_1308401000                  298.00  11266.71973
mro1_fpb_1655201000                  249.00  11551.15527
mro1_fpb_1655201000                  250.00  11538.60449
mro1_fpb_1655201000                  251.00  11528.14062
mro1_fpb_1655201000                  252.00  11520.76562
mro1_fpb_1655201000                  253.00  11516.33105
mro1_fpb_1655201000                  254.00  11509.06543
mro1_fpb_1655201000                  255.00  11500.44141
mro1_fpb_1655201000                  256.00  11489.27539
mro1_fpb_1655201000                  257.00  11480.13477
mro1_fpb_1655201000                  258.00  11468.43945
mro1_fpb_1655201000                  259.00  11455.37402
mro1_fpb_1655201000                  260.00  11449.53516
mro1_fpb_1655201000                  261.00  11443.96094
mro1_fpb_1655201000                  262.00  11438.54297
mro1_fpb_1655201000                  263.00  11436.80859
mro1_fpb_1655201000                  264.00  11434.66309
mro1_fpb_1655201000                  265.00  11432.47070
mro1_fpb_1655201000                  266.00  11427.88672
mro1_fpb_1655201000                  267.00  11425.58984
mro1_fpb_1655201000                  268.00  11424.65039
mro1_fpb_1655201000                  269.00  11425.30273
mro1_fpb_1655201000                  270.00  11428.26367
mro1_fpb_1655201000                  271.00  11429.33984
mro1_fpb_1655201000                  272.00  11428.76953
mro1_fpb_1655201000                  273.00  11428.11133
mro1_fpb_1655201000                  274.00  11428.54688
mro1_fpb_1655201000                  275.00  11429.60547
mro1_fpb_1655201000                  276.00  11430.66016
mro1_fpb_1655201000                  277.00  11433.66797
mro1_fpb_1655201000                  278.00  11437.49805
mro1_fpb_1655201000                  279.00  11440.44141
mro1_fpb_1655201000                  280.00  11441.18359
mro1_fpb_1655201000                  281.00  11444.13965
mro1_fpb_1655201000                  282.00  11446.65137
mro1_fpb_1655201000                  283.00  11449.14844
mro1_fpb_1655201000                  284.00  11451.79297
mro1_fpb_1655201000                  285.00  11454.18359
mro1_fpb_1655201000                  286.00  11454.28711
mro1_fpb_1655201000                  287.00  11455.34375
mro1_fpb_1655201000                  288.00  11458.72461
mro1_fpb_1655201000                  289.00  11462.11719
mro1_fpb_1655201000                  290.00  11466.27930
mro1_fpb_1655201000                  291.00  11470.97656
mro1_fpb_1655201000                  292.00  11476.94043
mro1_fpb_1655201000                  293.00  11483.56836
mro1_fpb_1655201000                  294.00  11484.37793
mro1_fpb_1655201000                  295.00  11487.54688
mro1_fpb_1655201000                  296.00  11488.95508
mro1_fpb_0926003000                 5381.00  11378.41992
mro1_fpb_0926003000                 5382.00  11373.88379
mro1_fpb_0926003000                 5383.00  11370.11816
mro1_fpb_0926003000                 5384.00  11361.50098
mro1_fpb_0926003000                 5385.00  11351.53516
mro1_fpb_0926003000                 5386.00  11344.77441
mro1_fpb_0926003000                 5387.00  11346.83789
mro1_fpb_0926003000                 5388.00  11342.25000
mro1_fpb_0926003000                 5389.00  11335.69238
mro1_fpb_0926003000                 5390.00  11329.21582
mro1_fpb_0926003000                 5391.00  11321.18359
mro1_fpb_0926003000                 5392.00  11315.12207
mro1_fpb_0926003000                 5393.00  11307.80371
mro1_fpb_0926003000                 5394.00  11305.04980
mro1_fpb_0926003000                 5395.00  11300.98340
mro1_fpb_0926003000                 5396.00  11298.30566
mro1_fpb_0926003000                 5397.00  11293.91113
mro1_fpb_0926003000                 5398.00  11290.04102
mro1_fpb_0926003000                 5399.00  11286.66016
mro1_fpb_0926003000                 5400.00  11284.19824
mro1_fpb_0926003000                 5401.00  11280.61816
mro1_fpb_0926003000                 5402.00  11279.24512
mro1_fpb_0926003000                 5403.00  11277.68848
mro1_fpb_0926003000                 5404.00  11274.49121
mro1_fpb_0926003000                 5405.00  11271.00488
mro1_fpb_0926003000                 5406.00  11265.95215
mro1_fpb_0926003000                 5407.00  11263.38281
mro1_fpb_0926003000                 5408.00  11261.22266
mro1_fpb_0926003000                 5409.00  11260.45312
mro1_fpb_0926003000                 5410.00  11257.89746
mro1_fpb_0926003000                 5411.00  11255.22754
mro1_fpb_0926003000                 5412.00  11254.37402
mro1_fpb_0926003000                 5413.00  11254.39941
mro1_fpb_0926003000                 5414.00  11255.30957
mro1_fpb_0926003000                 5415.00  11253.95996
mro1_fpb_0926003000                 5416.00  11253.56445
mro1_fpb_0926003000                 5417.00  11251.87891
mro1_fpb_0926003000                 5418.00  11251.19238
mro1_fpb_0926003000                 5419.00  11250.34082
mro1_fpb_0926003000                 5420.00  11247.44141
mro1_fpb_0926003000                 5421.00  11246.78223
mro1_fpb_0926003000                 5422.00  11247.86719
mro1_fpb_0926003000                 5423.00  11250.95605
mro1_fpb_0926003000                 5424.00  11253.73828
mro1_fpb_0926003000                 5425.00  11257.98535
mro1_fpb_0926003000                 5426.00  11262.11133
mro1_fpb_0926003000                 5427.00  11265.21484
mro1_fpb_0926003000                 5428.00  11268.57324
mro1_fpb_0926003000                 5429.00  11271.33691
mro1_fpb_0926003000                 5430.00  11274.04004
mro1_fpb_0926003000                 5431.00  11276.78711
mro1_fpb_0926003000                 5432.00  11281.55957
mro1_fpb_0926003000                 5433.00  11285.90137
mro1_fpb_0926003000                 5434.00  11291.56152
mro1_fpb_0926003000                 5435.00  11297.40723
mro1_fpb_0926003000                 5436.00  11304.59082
mro1_fpb_0926003000                 5437.00  11311.35059
mro1_fpb_0926003000                 5438.00  11318.73047
mro1_fpb_0926003000                 5439.00  11325.63086
mro1_fpb_0926003000                 5440.00  11333.93359
mro1_fpb_0926003000                 5441.00  11342.59570
mro1_fpb_0926003000                 5442.00  11350.15332
mro1_fpb_0926003000                 5443.00  11359.15918
mro1_fpb_0926003000                 5444.00  11367.52246
mro1_fpb_0926003000                 5445.00  11374.58105
mro1_fpb_0926003000                 5446.00  11380.00684
mro1_fpb_0926003000                 5447.00  11380.99707
mro1_fpb_0926003000                 5448.00  11385.12012
mro1_fpb_0926003000                 5449.00  11391.97363
mro1_fpb_0926003000                 5450.00  11395.81543
mro1_fpb_0926003000                 5451.00  11394.84668
mro1_fpb_0897601000                  324.00  11476.01074
mro1_fpb_0897601000                  325.00  11472.49219
mro1_fpb_0897601000                  326.00  11464.85449
mro1_fpb_0897601000                  327.00  11455.95312
mro1_fpb_0897601000                  328.00  11448.19922
mro1_fpb_0897601000                  329.00  11441.59180
mro1_fpb_0897601000                  330.00  11435.19824
mro1_fpb_0897601000                  331.00  11429.69824
mro1_fpb_0897601000                  332.00  11420.30469
mro1_fpb_0897601000                  333.00  11410.35645
mro1_fpb_0897601000                  334.00  11402.02441
mro1_fpb_0897601000                  335.00  11394.69043
mro1_fpb_0897601000                  336.00  11384.73340
mro1_fpb_0897601000                  337.00  11377.37598
mro1_fpb_0897601000                  338.00  11371.95410
mro1_fpb_0897601000                  339.00  11366.84277
mro1_fpb_0897601000                  340.00  11361.03027
mro1_fpb_0897601000                  341.00  11355.82910
mro1_fpb_0897601000                  342.00  11351.28906
mro1_fpb_0897601000                  343.00  11348.06738
mro1_fpb_0897601000                  344.00  11345.01562
mro1_fpb_0897601000                  345.00  11339.14160
mro1_fpb_0897601000                  346.00  11331.32520
mro1_fpb_0897601000                  347.00  11321.56738
mro1_fpb_0897601000                  348.00  11311.64355
mro1_fpb_0897601000                  349.00  11307.42188
mro1_fpb_0897601000                  350.00  11308.90332
mro1_fpb_0897601000                  351.00  11304.87793
mro1_fpb_0897601000                  352.00  11301.49512
mro1_fpb_0897601000                  353.00  11300.23145
mro1_fpb_0897601000                  354.00  11299.54492
mro1_fpb_0897601000                  355.00  11296.54980
mro1_fpb_0897601000                  356.00  11293.36719
mro1_fpb_0897601000                  357.00  11290.68066
mro1_fpb_0897601000                  358.00  11287.59863
mro1_fpb_0897601000                  359.00  11283.46582
mro1_fpb_0897601000                  360.00  11281.51074
mro1_fpb_0897601000                  361.00  11280.40332
mro1_fpb_0897601000                  362.00  11279.43359
mro1_fpb_0897601000                  363.00  11278.60156
mro1_fpb_0897601000                  372.00  11257.70117
mro1_fpb_0897601000                  373.00  11259.76465
mro1_fpb_0897601000                  374.00  11259.58594
mro1_fpb_0897601000                  375.00  11260.61914
mro1_fpb_0897601000                  376.00  11260.91895
mro1_fpb_0897601000                  377.00  11263.51465
mro1_fpb_0897601000                  378.00  11265.39941
mro1_fpb_0897601000                  379.00  11268.39453
mro1_fpb_0897601000                  380.00  11272.50195
mro1_fpb_0897601000                  381.00  11274.80957
mro1_fpb_0897601000                  382.00  11272.64844
mro1_fpb_0897601000                  383.00  11266.01855
mro1_fpb_0897601000                  384.00  11266.89355
mro1_fpb_0897601000                  385.00  11268.05957
mro1_fpb_0897601000                  386.00  11269.51562
mro1_fpb_0897601000                  387.00  11272.04688
mro1_fpb_0897601000                  388.00  11275.16797
mro1_fpb_0897601000                  389.00  11279.61621
mro1_fpb_0897601000                  390.00  11283.44434
mro1_fpb_0897601000                  391.00  11286.49414
mro1_fpb_0554201000                  893.00   9871.41406
mro1_fpb_0554201000                  894.00   9860.26465
mro1_fpb_0554201000                  895.00   9856.01270
mro1_fpb_0554201000                  896.00   9842.52441
mro1_fpb_0554201000                  897.00   9830.24805
mro1_fpb_0554201000                  898.00   9825.99121
mro1_fpb_0554201000                  899.00   9830.29785
mro1_fpb_0554201000                  900.00   9821.27734
mro1_fpb_0554201000                  901.00   9812.29590
mro1_fpb_0554201000                  902.00   9800.84766
mro1_fpb_0554201000                  903.00   9794.94824
mro1_fpb_0554201000                  904.00   9794.59570
mro1_fpb_0554201000                  905.00   9789.60254
mro1_fpb_0554201000                  906.00   9786.28906
mro1_fpb_0554201000                  907.00   9781.37793
mro1_fpb_0554201000                  908.00   9781.08887
mro1_fpb_0554201000                  909.00   9777.32422
mro1_fpb_0554201000                  910.00   9773.71973
mro1_fpb_0554201000                  911.00   9770.27637
mro1_fpb_0554201000                  912.00   9767.15137
mro1_fpb_0554201000                  913.00   9764.93457
mro1_fpb_0554201000                  914.00   9764.58203
mro1_fpb_0554201000                  915.00   9763.96875
mro1_fpb_0554201000                  916.00   9763.70605
mro1_fpb_0554201000                  917.00   9765.56348
mro1_fpb_0554201000                  918.00   9762.01855
mro1_fpb_0554201000                  919.00   9761.50000
mro1_fpb_0554201000                  920.00   9759.33203
mro1_fpb_0554201000                  921.00   9760.89746
mro1_fpb_0554201000                  922.00   9760.70508
mro1_fpb_0554201000                  923.00   9760.92188
mro1_fpb_0554201000                  924.00   9761.70410
mro1_fpb_0554201000                  925.00   9763.05566
mro1_fpb_0554201000                  926.00   9763.26855
mro1_fpb_0554201000                  927.00   9763.57910
mro1_fpb_0554201000                  928.00   9763.98535
mro1_fpb_0554201000                  929.00   9765.29785
mro1_fpb_0554201000                  930.00   9766.38184
mro1_fpb_0554201000                  931.00   9767.55078
mro1_fpb_0554201000                  932.00   9769.33594
mro1_fpb_0554201000                  933.00   9769.63477
mro1_fpb_0554201000                  934.00   9773.17969
mro1_fpb_0554201000                  935.00   9775.64355
mro1_fpb_0554201000                  936.00   9775.06934
mro1_fpb_0554201000                  937.00   9775.36621
mro1_fpb_0554201000                  938.00   9776.46191
